,recon2,BC01_08,BC01_49,BC01_53,BC01_69,BC02_66,BC03_26,BC03_78,BC03LN_50,BC03LN_64,BC03LN_87,BC04_20,BC04_62,BC05_46,BC05_53,BC07_30,BC07_35,BC07_57,BC07LN_41,BC07LN_62,BC09_Re_95
B3GNT311g,83.33333333333329,,,,,,,,,,,,,,,,,,,,
B3GNT312g,111.1111111111101,,,111.1111111111112,,,90.90909090909142,,,,,,,,,,,,,,
B3GNT313g,62.499999999998735,,,,,,,,,,,,,,,,,,,,
B3GNT314g,55.555555555555294,,,,,,,,,,,,,,,,,,,,
B3GNT315g,66.66666666666667,,,66.66666666666359,,,,,,,,,,,,,,,,,
B3GNT31g,124.9999999999971,125.00000000000018,,,,,,,,,,125.0,,,,,124.99999999999916,,,,
B3GNT32g,124.9999999999971,125.00000000000018,,,,,,,,,,125.0,,,,,124.99999999999916,,,,
B3GNT33g,124.9999999999971,125.00000000000018,,,,,,,,,,125.0,,,,,124.99999999999916,,,,
B3GNT34g,100.0,,,,,,,,,,,,,,,,99.99999999999991,,,,
B3GNT35g,100.0,,,,,,,,,,,,,,,,99.99999999999991,,,,
B3GNT36g,0.0,,,,,,,,,,,,,,,,,,,,
B3GNT37g,0.0,,,,,,,,,,,,,,,,,,,,
B3GNT39g,499.9999999999989,,,,,,,,,,,,,,,,,,,,
B3GNT51g,199.99999999999983,200.00000000000003,,199.99999999999852,200.0,,199.9999999999997,,,166.66666666666677,,,,200.00000000000034,,,,,,200.00000000000023,
BAAT1x,1000.0,,,,,,,,,,,,,,,,,,,,
BAAT2x,1000.0,,,,,,,,,,,,,,,,,,,,
BAAT4x,1000.0,,,,,,,,,,,,,,,,,,,,
BACCL,999.9999999999957,,,,,,,,,,,,,,,,,,1000.0,,
BACCLm,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
BAMPPALDOX,1000.0,,,999.9999999999999,1000.0,,,,,,,1000.0,,,,,1000.0,,999.9999999999999,,
BAMPPALDOXm,0.0,,,,,,,,,,,,,,,,,,,,
BBHOX,0.0,,,,,,,,,,,,,,,,,,,,
BCDO,1000.0,499.99999999999983,,500.0,1000.0,499.9999999999997,1000.0,,1000.0,1000.0,,1000.0,500.0,500.0,500.0,500.00000000000017,1000.0000000000039,500.0,500.0,,
BDG2HCGHD,0.0,,,,,,,,,,,,,,,,,,,,
BDHm,999.999999999999,,,,,,1000.0000000000014,,1000.0,666.6666666666674,0.0,,999.9999999999823,1000.0,,,,,,,
BDMT_U,111.11111111110992,,,111.11111111111137,,,,,72.42990654205624,75.0,,,,97.1315086334863,71.42857142857127,,,71.42857142857174,66.66666666666667,,
BETALDHxm,1000.0,,,,,,,,,,,,,,,,,,,,
BHMT,1000.0000000000039,,,,,,,,,,,,,,,,,,,,
BILIRED,124.99999999987152,,,125.00000000000114,113.63636363636365,,90.90909090909061,,,,,,,,,,,,124.99999999999994,,
BMTer_U,333.3333333333363,,,,,,,292.92929292929284,,,,,312.8205128205128,,,,,,,,
BPNT,1000.0000000000064,1000.0,,,1000.0,,,,1000.000000000001,1000.0,999.9999999999995,333.33333333333354,,1000.000000000004,1000.0000000000018,1000.0,,1000.0,,,142.85714285714118
BPNT2,1000.0,,,,,,,,,,,,,,,,,1000.0,,,
BTND1,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
BTND1n,999.9999999999999,,,,,,,,,,,,,,,,,,,,
BTNDe,1000.0,,,,,,,,,,,,,,,,,,,,
BTNDm,1000.0,,,,,,,,,,,,,,,,,,1000.0000000000015,,
BTNPL,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
BTNPLm,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
BUP2,1000.0,1000.0000000000019,,,909.0909090909084,,727.2727272727273,999.9999999999999,0.0,,0.0,999.9999999999998,,,999.9999999999992,,1000.0,,1000.0000000000042,0.0,999.999999999998
C14STRr,124.99999999999991,124.03528114663717,66.66666666666671,124.99999999999999,111.1111111111111,111.11111111111113,111.11111111111167,121.21212121212533,83.33333333333346,111.11111111110998,90.90909090909078,0.0,125.00000000000003,125.0,0.0,111.1111111111111,125.0,0.0,111.1111111111111,100.00000000000011,0.0
C160CPT1,1000.0,,,,1000.0,,,,,999.9999999999968,,,,,,,,,,,
C160CPT2,1000.0,,,,1000.0,,,,,999.9999999999968,,,,,,,,,,,
C161CPT1,1000.0,,,,1000.0,,1000.0,,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0000000000017,1000.0,1000.0,,
C161CPT12,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
C161CPT2,1000.0,,,,,,,,,999.9999999999955,1000.0,,,1000.0,1000.0,,,,,,
C161CPT22,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
C180CPT1,1000.0,,,,,,,,,1000.0,,,,1000.0,1000.000000000003,,,,,,
C180CPT2,1000.0,,,,,,,,,1000.0,,,,1000.0,1000.000000000003,,,,,,
C181CPT1,1000.0,,,,,,,111.11111111111107,,1000.0,,,,491.3793103448276,,244.51410658307387,,,,,111.11111111111137
C181CPT2,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
C204CPT1,1000.0,,,,1000.0,,1000.0000000000075,,,409.23076923076906,,,,666.6666666666697,1000.0,,1000.0,1000.0,,,
C204CPT2,999.9999999999999,,,,,,,,,409.23076923076906,,,,,,,,,,,
C226CPT1,1000.0,,,,125.00000000000004,185.18518518518437,,,,,,,,,166.66666666666742,184.8341232227502,333.33333333333314,,166.66666666666688,,
C226CPT2,1000.0,,,,125.00000000000004,185.18518518518437,,,,,,,,,166.66666666666742,184.8341232227502,333.33333333333314,,166.66666666666688,,
C2M26DCOAHLm,0.0,,,,,,,,,,,,,,,,,,,,
C2M26DCOAHLx,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,,,
C3STDH1Pr,125.00000000000013,124.03528114663717,66.66666666666671,124.99999999999999,111.11111111111195,111.11111111111113,111.11111111111178,121.2121212121216,83.33333333333346,111.11111111111121,90.90909090909048,0.0,125.00000000000003,125.00000000000058,0.0,111.11111111111111,125.0,0.0,111.11111111111113,100.00000000000011,0.0
C3STDH1r,125.00000000000013,,,124.99999999999999,111.11111111111195,,111.11111111111252,,83.33333333333346,,,0.0,125.0,,0.0,,125.0,0.0,,100.00000000000011,
C3STKR2r,1000.0,,66.66666666666671,,111.11111111111195,111.11111111111113,599.9999999999993,,,111.11111111111121,,0.0,,695.2380952380952,,111.11111111111111,,,111.11111111111113,,
C4STMO1r,125.00000000000027,124.03528114663717,66.66666666666671,124.99999999999999,111.11111111111195,111.11111111111113,111.11111111111225,121.2121212121216,83.33333333333346,111.11111111111121,90.90909090909048,0.0,125.00000000000003,124.99999999999959,0.0,111.11111111111111,125.0,0.0,111.11111111111113,100.00000000000011,0.0
C4STMO2Pr,999.9999999999997,,66.66666666666671,,111.11111111111195,111.11111111111113,600.0000000000003,,,111.11111111111121,,0.0,,695.2380952380946,,111.11111111111111,,,111.11111111111113,,
C4STMO2r,1000.0,,,,111.11111111111195,,600.0000000000002,,,,,0.0,,,,,,,,,
CAT2p,999.9999999999975,,,,,,,,,,,,,,,,,,,1000.0,
CATm,1000.0,1000.0,0.0,749.9999999999991,749.9999999999999,988.0952380952403,,590.9090909090879,500.0,1000.0,1000.0,1000.0,1000.0,952.3809523809527,730.1587301587301,,1000.0,500.0,1000.0,499.99999999998414,
CATp,1000.0,,500.00000000000057,,,500.0,,499.99999999999903,1000.0,,,1000.0,499.99999999999994,,1000.0,,,1000.0,,1000.0,
CBL2OR,0.0,,,,,,,,,,,,,,,,,,,,
CBLATm,0.0,,,,,,,,,,,,,,,,,,,,
CBPPer,0.0,,,,,,,,,,,,,,,,,,,,
CBPS,1000.0,,,,,,,,,,,,,,,,,,,,
CBPSam,1000.0,,,,,,,,,,,,,,,,,,,,
CBR1,0.0,,,,,,,,,,,,,,,,,,,,
CBR2,1000.0,,,,,,,,,,,1000.0,,,,,,,,,
CDIPTr,1000.0,,,,,,1000.0,1000.0,,0.0,,,,,,,,,,,
CDS,1000.0,,,,,,999.9999999999999,1000.0,,,,,,,,,,,,,
CDSm,666.6666666662442,,,,,,,333.3333333333329,,,,,,,,,,,,,
CEPTC,1000.0,,,1000.0,,,,,,516.2578456921992,,,,,1000.0,,1000.0,,,,
CEPTE,1000.0,,,,,,,,,,,,,,,,,,,,
CERK,1000.0,,,,,,,,,,,,,,,,,,,,
CH25H,111.11111111111191,,,,,,90.9090909090909,,,,,,,,,,,,,,
CHAT,1000.0,1000.0,,0.0,1000.0,,1000.0,,1000.0,1000.0000000000009,,1.1368683772161603e-13,,999.999999999998,0.0,199.99999999999818,1000.0,1000.0,1000.0,1000.0,1000.0
CHATn,1000.0,,,,,,,,,,,,,,,,,,,,
CHLP,1000.0,,,,499.99999999999994,,,999.9999999999995,,,,,,,,,,500.00000000000045,1000.0,,
CHLPCTD,1000.0,,,999.9999999999997,,,,,,516.2578456921995,,,,,1000.0,,999.9999999999966,,,,
CHOLD2m,1000.0,,,,,,,,,,,,,,,,,,,,
CHOLK,1000.0,,,1000.0,,,,,,16.257845692199453,,,333.33333333333337,333.3333333333333,1000.0,,1000.0,,1000.0,,
CHSTEROLSULT,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
CHTNASE,0.0,,,,,,,,,,,,,,,,,,,,
CHTNASEe,333.3333333333333,,,,,,,,,,,,,,,,,,,,
CITL,1000.0,0.0,,,,-1.3533370058846262e-13,1000.0000000000002,,,1000.0,0.0,,,1000.0,,1000.0000000000283,999.9999999999987,,1000.0,,
CITMCOAHm,0.0,,,,,,,,,,,,,,,,,,,,
CITMCOALm,0.0,,,,,,,,,,,,,,,,,,,,
CK,1000.0,,,,,,,,,,,,,,,,,,,,
CKc,2.9341093700878073e-12,0.0,,0.0,,,,,,,,,,,,,,,,,
CLPNDCPT1,0.0,,,,,,,,,,,,,,,,,,,,
CLPNDCPT2,0.0,,,,,,,,,,,,,,,,,,,,
CLS_hs,5.918148074539321,,,,,,,,,1.1022877245161857,,,,,,,,,,,
CMPSAS,1000.0,1000.0,,,1000.0,,1000.0,,122.52964426877527,1000.0,,,1000.0,,1000.0,,1000.0,1000.0,1000.0,,
CMPSASn,1000.0,1000.0,,,1000.0,,1000.0,,,,,,1000.0,,1000.0,,1000.0,1000.0,1000.0,,
COKECBESr,0.0,,,,,,,,,,,,,,,,,,,,
COQ3m,100.0,,,,,,,,,,,,,,,60.0,,47.17470191809224,,,
COQ5m,100.0,,,,,,,,,,,,,,,60.0,,47.17470191809224,,,
COQ6m,100.0,,,,,,,,,,,,,,,60.0,,47.17470191809224,,,
COQ7m,100.0,,,,,,,,,,,,,,,60.0,,47.17470191809224,,,
CORE2GTg,31.25000000000017,,,,,,,,,,,,,,31.249999999999385,,,31.250000000000004,,,
CORE3GTg,29.411764705881872,,,,,,,,,,,,,,29.411764705882774,,,29.411764705882373,,,
CORE4GTg,29.411764705881872,,,,,,,,,,,,,,29.411764705882774,,,29.411764705882373,,,
CORE5GTg,1.8419142507082702e-13,,,,,,,,,,,,,,,,,,,,
CORE6GTg,71.42857142857142,,,,,,,71.42857142857143,,71.42857142857143,,,,,71.4285714285718,,71.42857142857143,71.42857142856886,,,
CORE7GTg,0.0,,,,,,,,,,,,,,,,,,,,
CORE8GTg,0.0,,,,,,,,,,,,,,,,,,,,
COUCOAFm,100.00000000000023,,,,,,,,,,,,,,,60.0,,47.17470191809227,,,
CPCTDTX,0.0,,,,,,,,,,,,,,,,,,,,
CPPPGO,125.00000000000001,,,124.99999999999977,113.63636363636365,,90.90909090909095,,,,,,,,71.42857142857127,,,,124.99999999999979,,
CRTNsyn,0.0,,,,,,,,,,,,,,,,,,,,
CSAPASEly,0.0,,,,,,,,,,,,,,,,,,,,
CSBPASEly,0.0,,,,,,,,,,,,,,,,,,,,
CSCPASEly,0.0,,,,,,,,,,,,,,,,,,,,
CSDPASEly,0.0,,,,,,,,,,,,,,,,,,,,
CSEPASEly,0.0,,,,,,,,,,,,,,,,,,,,
CSm,1000.0,,,,,,,,,,,,,,1000.0,,,1000.0000000000003,,,
CSNAT2m,1000.0,,,,,,1000.0,,,1000.000000000014,,,,,,,1000.0000000000044,749.999999999992,,,
CSNAT2x,1000.0,,,,,,,,,,,,,,,,,,,,
CSNAT3x,1000.0,,,,,,,,,,,,,,,,,,,,
CSNATer,1000.0,,,,,,,,,,,,,,,,,,1000.0000000000301,,
CSNATm,1000.0,,,,1000.000000000005,,0.0,,500.0,1000.0,,,1000.0,,,,999.9999999999998,1000.0,1000.0000000000001,1000.0,1000.0
CSNATp,1000.0,,,,1000.0,1000.00000000073,1000.0,,1000.0,999.9999999999974,,,1000.0000000000032,,,,1000.0,1000.0,1000.0000000000001,1000.0,1000.0
CSNATr,1000.0,,,,1000.0,-5.400124791776761e-13,1.375610736431554e-11,,500.00000000000773,1000.0000000000122,,,1000.0000000000032,,,,999.9999999999999,1000.0,1000.0,999.9999999999956,0.0
CSND,1000.0,,,,,,,,,,,,,,,,,,,,
CTPS1,1000.0,199.99999999999594,,,,,,1000.0,,1000.0000000000006,,,0.0,,0.0,,,142.85714285714337,1000.0,1000.0,0.0
CTPS2,1000.0,199.99999999999744,,,,,,999.9999999999997,,1000.0,,,,,0.0,,,,1000.0,1000.0,
CYSGLTH,1000.0,0.0,,0.0,0.0,0.0,0.0,-3.410605131648481e-13,1000.0,-9.663381206337363e-13,-1.1745443850575586e-13,0.0,0.0,0.0,-2.1600499167107046e-12,5.684341886080801e-13,0.0,0.0,0.0,1000.0,1000.0
CYSLYSL,0.0,,,,,,,,,,,,,,,,,,,,
CYSO,1000.0,1000.0,,1000.0,1000.0,,,,0.0,766.669998050561,,,,,,,,,,,
CYSTA,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
CYSTAm,0.0,,,,,,,,0.0,,,,,,,,,,,,
CYSTGL,1000.0000000000038,,,,,,,,,,,,,,,,,,,,
CYSTS,1000.0,,,,,,,,,,,,,,,,,,,,
CYTD,1000.0,200.00000000000068,1000.0,,,,,1000.0,1000.0,,,,,,,,,1000.0,1000.0,,
CYTDK1,1000.0,1000.0,,,,,1000.0,,,,,0.0,-3.7865323450608544e-29,1000.0,,0.0,,,1000.0,,
CYTDK2m,666.6666666666672,,,,,,,333.3333333333349,,,,,,,,,,,,,
CYTDn,1000.0000000000075,,,,,,,,750.0,,,,,,,,,,,,
CYTK1,1000.0,,,,,,1000.0,1000.0,,,,,1000.0,,,,,,1000.0,,
CYTK10,1000.0,,,,,,1000.0,1000.0,,,,,,,,,,,1000.0,,
CYTK10n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK11,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
CYTK11n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK12,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
CYTK12n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK13,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
CYTK13n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK14,1000.0,,,,,,,,,,1000.0,,,,,,,,1000.0,,
CYTK14n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK1m,666.6666666666672,,,,,,,333.333333333333,,,,,,,,,,,,,
CYTK1n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK2,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
CYTK2n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK3,1000.0,,,1000.0,199.9999999999991,,1000.0,1000.0,122.52964426877466,1000.0,,0.0,,499.9999999999969,1000.0,0.0,1000.0000000000002,,1000.0,,
CYTK3n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK4,1000.0,,,1000.0000000000025,,,,,599.9999999999993,1000.0,1000.0000000000017,,,,1000.0,,1000.0,,1000.0,,
CYTK4n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
CYTK5,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
CYTK5n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK6,1000.0,,,,,,1000.0,1000.0,,,,,,,,,,,1000.0,,
CYTK6n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK7,1000.0,,0.0,,,0.0,1000.0,1000.0,,,0.0,,1000.0,,,,,,1000.0,,
CYTK7n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK8,1000.0,,,,,,1000.0,1000.0,,,,,,,,,,,1000.0,,
CYTK8n,1000.0,,,,,,,,,,,,,,,,,,,,
CYTK9,1000.0,,,,,,,1000.0,,,,,,,,,,,1000.0,,
CYTK9n,1000.0,,,,,,,,,,,,,,,,,,,,
D3AIBTm,1000.0,1000.0000000000006,,,,,,1000.0,,,,1000.0000000000042,,,,,,,,0.0,
DADA,1000.0,,,,,,1000.0,,,999.9999999999808,,,,1000.0,,,,,,,
DADAe,1000.0,,,,,,,,,999.9999999999076,,,,,,,,,,,
DADNK,1000.0,1000.0,,1000.0000000000002,,,,,,1000.0,,,,499.9999999999825,,750.0,,,,1000.0,
DAGK_hs,1000.0,999.9999999999997,1000.0,1000.0000000000027,0.0,1000.0,1000.0,1000.0,,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,999.9999999999975,1000.0,1000.0,,1000.0,1000.0
DAGKn_hs,999.9999999999966,,,,,,,,750.0000000000002,,,,,,,,,,,,
DALAOXx,1000.0,,,,,,,,,,,,,,1000.0000000000005,,,,,,
DARGOp,0.0,,,,,,,,,,,,,,,,,,,,
DASCBH,0.0,,,,,,,,,,,,,,,,,,,,
DASCBR,1000.0,,500.0,,,,,,,,,,,,,1000.0,,,,,
DASPO1p,999.9999999999798,,,,,,,,,,,,,,,,,,,,
DCIm,0.0,,,,,,,,,,,,,0.0,,,,,,,
DCK1m,0.0,,,,,,,,,,,,,,,,,,,,
DCK1n,1000.0,,,,,,,,1000.0,,,,,,,,,,,,
DCK2n,1000.0000000000001,,,,,,,,1000.0000000000055,,,,,,,,,,,,
DCMPDA,1000.0,,,,,,,1000.0,1000.0,,0.0,,,,,,,999.9999999999998,1000.0000000000069,,
DCSPTN1CPT1,1000.0,,0.0,,250.00000000000034,185.18518518518368,,90.9090909090909,,352.57731958763,,136.90476190476198,,302.9747776828385,250.00000000000193,289.47368421052823,637.5838926174497,,250.00000000000034,,
DCSPTN1CPT2,1000.0,,0.0,,250.00000000000034,185.18518518518368,,90.9090909090909,,352.57731958763,,136.90476190476198,,302.9747776828385,250.00000000000193,289.47368421052823,637.5838926174497,,250.00000000000034,,
DCT,0.0,,,,,,,,,,,,,,,,,,,,
DCYTD,1000.0,,,,,,,,1000.0000000000022,,,,,,,,,,,,
DCYTDn,1000.0000000000001,,,,,,,,599.9999999999984,,,,,,,,,,,,
DDPGAm,1000.0000000000018,,,,,,,,1000.0,,,,,,,,,,,,
DEDOLP1_U,0.0,,,,,,,,,,,,,,,,,,,,
DEDOLP2_U,0.0,,,,,,,,,,,,,,,,,,,,
DEDOLR_U,0.0,,,,,,,,,,,,,,,,,,,,
DESAT16_2,1000.0,1000.0,0.0,999.9999999999978,1000.0,,,1000.0,1000.0,1000.0,1000.0,,,1000.0,1000.0,,1000.0,,1000.0,,1000.000000000002
DESAT18_10,1000.0,,,,,,,,,1000.0000000000118,,,,1000.0,1000.0,999.9999999999998,,1000.0,,,
DESAT18_3,1000.0,,,,1000.0,,,,,,250.0,,,,,,1000.0,,1000.0,,
DESAT18_4,1000.0,,,,1000.0,,,294.6428571428571,,,,,,,,,1000.0,,1000.0,,
DESAT18_5,1000.0,,,,1000.0,,,,1000.0,1000.0,1000.0,,,,,,1000.0000000000003,,1000.0,,250.0
DESAT18_6,1000.0,500.00000000000006,,,,,1000.0,,,,,,999.9999999999999,,,,,1000.0000000000001,,,
DESAT18_7,1000.0,,,,,,,,,,,,,,,,1000.0,,1000.0,,
DESAT18_8,1000.0,,,,,,,,,,,,,,,,,,,,
DESAT18_9,1000.0,,,,,238.09523809524262,,,,999.9999999999992,,,999.9999999999999,785.7142857142795,776.5647743813689,,,1000.0,,,
DESAT20_1,1000.0,,,,,,,,,,,,,666.666666666667,776.5647743813682,,,1000.0,,,
DESAT20_2,1000.0,,,,,,,,,,,,,1000.0,1000.0,1000.0,,1000.0000000000002,,,
DESAT22_1p,999.9999999999975,,,666.6666666666666,,,,,,311.9744544970729,,333.33333333333195,,311.8255728011827,1000.0,500.00000000004474,639.344262295081,,249.99999999999898,,
DESAT22_2p,1000.0,,,1000.0000000000032,,,,,,,,,,1000.0,,999.9999999999998,999.9999999999998,1000.0,166.66666666666694,,
DESAT24_1,1000.000000000002,,,,,,,,,,,,,,,,,,,,
DGAT,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0000000000015,0.0,0.0,0.0
DGK1,1000.0,,,,,,,1000.0,,,,,,500.0000000000005,0.0,,,,,,
DGK2m,1000.0,,,,,,,,,1000.0000000000001,,,,1.0231815394945443e-12,,,,,,1000.0,
DGNSKm,1000.0,1000.0,,,,,,999.9999999999997,,1000.0000000000001,,,,,,,,,,1000.0,
DGULND,1000.0,,,,,,,,,,,,,1000.0000000000068,1000.0,,1000.0,,,,
DHAPA,0.0,,,,,,,,,,,,,,,,,,,,
DHAPAx,0.0,,,,,,,,,,,,,,,,,,,,
DHCR241r,1000.0,,,,,,,121.21212121212122,83.33333333333164,1000.0,90.90909090909452,1000.0,999.9999999999906,1000.0,1000.0000000000014,1000.0000000000009,1000.0,999.9999999999998,1000.0,100.00000000000007,0.0
DHCR242r,1000.0,124.03528114663717,66.66666666666669,125.0,111.11111111111119,111.11111111111119,111.11111111111097,121.21212121212122,83.33333333333164,1000.0,90.90909090909452,0.0,999.9999999999993,125.0,0.0,1000.0000000000009,1000.0,0.0,1000.0,100.00000000000007,0.0
DHCR243r,125.0000000000066,,0.0,,,,,,,,,,0.0,,,93.75000000000048,111.1111111111113,,100.0,0.0,0.0
DHCR71r,125.00000000000655,,0.0,,,,,,,,,,0.0,,,93.75000000000048,111.1111111111113,,100.00000000000004,0.0,0.0
DHCR72r,125.00000000000065,124.03528114663693,,0.0,0.0,100.00000000000011,99.99999999999966,0.0,0.0,1.9289562418815098,0.0,0.0,0.0,111.11111111111144,0.0,93.75000000000048,111.1111111111113,0.0,100.00000000000004,0.0,0.0
DHCRD1,1000.0,,,,199.99999999999991,,,,,,,1000.0,,,,,,250.00000000000003,500.0000000000005,666.6666666666497,142.8571428571424
DHCRD2,1000.0,,0.0,,199.99999999999957,,,178.57142857142858,,,0.0,,388.88888888888886,,,,,249.99999999999767,499.9999999999989,666.6666666666499,
DHDPBMTm,100.00000000000101,,,,,,,,,,,,,,,60.0,,47.174701918092296,,,
DHEASULT,1000.0,,,,,,,,,1000.0,,,,1000.0,,,,,,,
DHFR,1000.0,1000.0000000000094,1000.0,,,1000.0000000000028,,,,,,500.0,,,,1000.0,,1000.0000000000003,,1000.0,1000.0
DHORTS,0.0,,,,,,,,,,,,,,,,,,,,
DHPM1,1000.0,,,1000.0,,,,,,,,,,,0.0,,,,,,1000.000000000001
DHPM2,1000.0,1000.0000000000003,,,909.0909090909072,,727.2727272727257,1000.0,0.0,,0.0,1000.0,,,999.9999999999997,,1000.0,,1000.0000000000013,0.0,999.9999999999998
DHPR,1000.0,,,,,,,,,,,,,,,,,,,,
DHPR2,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
DKMPPD,1000.0000000000005,,,999.9999999999998,1000.0,,,,,,,,,,,,,,,,
DLNLCGCPT1,1000.0,,,,,208.33333333333326,,,,250.00000000000045,,,,,,,,,,,
DLNLCGCPT2,1000.0000000000003,,,,,208.33333333333326,,,,250.00000000000045,,,,,,,,,,,
DM_atp_c_,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
DMATT,275.0,,133.33333333333334,,222.22222222222194,222.22222222222214,,242.42424242424175,,222.22222222222192,181.81818181818903,,249.99999999999727,250.0,0.0,,,47.17470191809264,222.2222222222224,199.9999999999999,0.0
DMATTx,275.0,248.07056229327458,,249.999999999998,222.22222222222194,,222.2222222222224,,166.66666666666328,222.22222222222214,,0.0,111.11111111111111,,0.0,222.22222222222172,250.00000000000009,47.17470191809214,222.2222222222224,,
DMGDHm,999.9999999999987,,,,,,,,,,,,,,,,,,,,
DMHPTCRNCPT1,0.0,,,,,,,,,,,,,,,,,,,,
DMHPTCRNCPT2,0.0,,,,,,,,,,,,,,,,,,,,
DMNONCOACRNCPT1,999.9999999999989,,,,,,,,,,,,,,,,,,,,
DMNONCRNCPT2,583.3333333333333,,,,,,,,,,,,,,,,,,,,
DNAMTn,0.0,,,,,,,,,,,,,,,,,,,,
DNAMTSEn,0.0,,,,,,,,,,,,,,,,,,,,
DOGULND1,0.0,,,,,,,,,,,,,,,,,,,,
DOGULND2,0.0,,,,,,,,,,,,,,,,,,,,
DOGULNO1,0.0,,,,,,,,,,,,,,,,,,,,
DOGULNO2,0.0,,,,,,,,,,,,,,,,,,,,
DOLASNT_Uer,111.11111111111062,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348612,71.42857142857136,,,71.42857142857126,66.66666666666659,,
DOLDPP_Uer,111.11111111111062,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348612,71.42857142857136,,,71.42857142857126,66.66666666666659,,
DOLGPP_Uer,1000.0000000000032,,,,699.9999999999975,,,,,,,,,1000.0,1000.0,,,,714.2857142857143,,
DOLK_U,1000.0000000000441,,,,,,,,,,,,,,,,,,,,
DOLPGT1_Ler,0.0,,,,,,,,,,,,,,,,,,,,
DOLPGT1_Uer,111.11111111118419,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPGT2_Ler,0.0,,,,,,,,,,,,,,,,,,,,
DOLPGT2_Uer,111.11111111118419,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPGT3_Ler,0.0,,,,,,,,,,,,,,,,,,,,
DOLPGT3_Uer,111.11111111118419,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPH_Uer,1000.0,,,,,,,,,,,,,,,,,,,,
DOLPMT_U,999.999999999999,,,444.4444444444447,,,,878.7878787878683,289.71962616822367,300.0,,,938.4615384615336,388.526034533945,285.7142857142856,,,285.71428571428504,266.6666666666668,,
DOLPMT1_Uer,111.11111111111127,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPMT2_Uer,111.11111111111127,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPMT3_Uer,111.11111111111127,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOLPMT4_Uer,111.11111111111127,,,111.11111111111117,,,,,72.42990654205592,75.0,,,,97.13150863348625,71.4285714285714,,,71.42857142857126,66.6666666666667,,
DOPABMO,1000.0,,,,,,,,,,,,,,,1000.0000000000023,,,,,
DOPACHRMISO,500.0,,500.0,500.0,,500.0,,500.0,500.0,500.0,500.0,,500.0,500.0,500.0,500.0,,500.0,,,
DOPAMT,0.0,,,,,,,,,,,,,,,,,,,,
DOPAQNISO1,0.0,,,,,,,,,,,,,,,,,,,,
